@relation '/home/lapsec/Documentos/Classificador/bases/NSL_KDD-master/KDDTrain+binary_class-weka.filters.unsupervised.attribute.Remove-R10-34,38-41-weka.filters.unsupervised.attribute.Remove-R10-12-weka.filters.unsupervised.attribute.Remove-R1,8-9'

@attribute protocol_type {icmp,tcp,udp}
@attribute service {IRC,Z39_50,aol,harvest,tftp_u,http_2784,http_8001,X11,urh_i,rje,auth,bgp,courier,csnet_ns,ctf,daytime,discard,domain,domain_u,echo,eco_i,ecr_i,red_i,tim_i,efs,exec,finger,ftp,ftp_data,pm_dump,gopher,hostnames,http,http_443,imap4,iso_tsap,klogin,kshell,ldap,link,login,mtp,name,netbios_dgm,netbios_ssn,netbios_ns,netstat,nnsp,nntp,ntp_u,other,pop_2,pop_3,printer,private,remote_job,shell,smtp,sql_net,ssh,sunrpc,supdup,systat,telnet,time,urp_i,uucp,uucp_path,vmnet,whois}
@attribute flag {REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH,OTH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute land numeric
@attribute classe {0,1}

@data
tcp,http,S1,278,7958,0,0
tcp,private,REJ,0,0,0,1
tcp,imap4,S0,0,0,0,1
tcp,http,SF,237,5193,0,0
tcp,http,SF,301,2698,0,0
tcp,http,SF,246,3295,0,0
tcp,http,SF,230,12471,0,0
udp,domain_u,SF,46,82,0,0
udp,other,SF,147,105,0,0
tcp,private,S0,0,0,0,1
tcp,ftp_data,SF,641,0,0,0
udp,private,SF,28,0,0,1
tcp,private,REJ,0,0,0,1
tcp,shell,SF,82,1,0,0
tcp,private,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,private,REJ,0,0,0,1
udp,domain_u,SF,46,80,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,376,345,0,0
tcp,private,S0,0,0,0,1
udp,private,SF,105,146,0,0
tcp,ftp_data,SF,334,0,0,1
tcp,domain,S0,0,0,0,1
icmp,eco_i,SF,30,0,0,0
tcp,smtp,SF,1053,329,0,0
udp,domain_u,SF,46,130,0,0
udp,domain_u,SF,45,119,0,0
tcp,smtp,SF,1539,395,0,0
tcp,private,S0,0,0,0,1
tcp,csnet_ns,S0,0,0,0,1
tcp,http,SF,358,1758,0,0
udp,domain_u,SF,44,133,0,0
tcp,http,SF,282,1227,0,0
tcp,http,SF,323,1509,0,0
udp,private,SF,105,105,0,0
tcp,http,SF,218,358,0,0
tcp,netstat,REJ,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http,SF,329,303,0,0
tcp,smtp,SF,788,328,0,0
tcp,http,SF,311,4591,0,0
tcp,private,S0,0,0,0,1
tcp,uucp,S0,0,0,0,1
tcp,pop_3,SF,35,130,0,0
icmp,ecr_i,SF,1032,0,0,1
tcp,private,S0,0,0,0,1
tcp,vmnet,S0,0,0,0,1
tcp,ftp_data,SF,59,0,0,0
tcp,uucp,S0,0,0,0,1
tcp,http,SF,226,1022,0,0
tcp,http,SF,203,2108,0,0
tcp,smtp,SF,2544,333,0,0
icmp,ecr_i,SF,1032,0,0,1
tcp,http,SF,327,6721,0,0
tcp,nnsp,S0,0,0,0,1
tcp,name,S0,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,whois,S0,0,0,0,1
tcp,netbios_dgm,S0,0,0,0,1
tcp,http,SF,54540,8314,0,1
tcp,private,RSTR,0,0,0,1
tcp,gopher,REJ,0,0,0,1
udp,private,SF,28,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,ftp_data,S0,0,0,0,1
tcp,ssh,S0,0,0,0,1
tcp,smtp,SF,763,335,0,0
tcp,iso_tsap,REJ,0,0,0,1
tcp,http,SF,307,8339,0,0
tcp,domain,S0,0,0,0,1
tcp,ftp,RSTO,0,0,0,1
tcp,http,SF,236,7262,0,0
tcp,ftp_data,SF,246,0,0,1
tcp,Z39_50,S0,0,0,0,1
tcp,discard,S0,0,0,0,1
tcp,auth,S0,0,0,0,1
tcp,http,SF,300,13038,0,0
tcp,http,SF,254,390,0,0
udp,other,SF,147,105,0,0
tcp,private,S0,0,0,0,1
tcp,other,RSTR,1,0,0,1
tcp,ftp_data,SF,334,0,0,1
tcp,private,RSTR,0,0,0,1
tcp,ftp,SF,1221,3380,0,0
tcp,hostnames,S0,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,299,291,0,0
tcp,ftp_data,SF,1874,0,0,0
tcp,smtp,SF,1301,335,0,0
tcp,private,RSTR,1,0,0,1
udp,domain_u,SF,43,132,0,0
icmp,ecr_i,SF,1032,0,0,1
tcp,telnet,S0,0,0,0,1
tcp,http,SF,330,256,0,0
tcp,ftp_data,S0,0,0,0,1
tcp,http,SF,302,7497,0,0
tcp,exec,S0,0,0,0,1
tcp,link,S0,0,0,0,1
tcp,finger,S0,0,0,0,1
tcp,netstat,S0,0,0,0,1
tcp,echo,S0,0,0,0,1
tcp,http,SF,284,307,0,0
tcp,hostnames,S0,0,0,0,1
tcp,ftp_data,SF,12,0,0,0
tcp,http,SF,238,276,0,0
tcp,smtp,SF,1194,482,0,0
tcp,other,SF,6601,0,0,0
tcp,ftp_data,SF,12,0,0,0
tcp,smtp,SF,1452,330,0,0
tcp,ftp_data,SF,2194619,0,0,0
tcp,private,REJ,0,0,0,1
tcp,Z39_50,REJ,0,0,0,1
tcp,iso_tsap,S0,0,0,0,1
tcp,http,SF,240,748,0,0
tcp,private,S0,0,0,0,1
udp,domain_u,SF,42,42,0,0
tcp,courier,S0,0,0,0,1
tcp,http,SF,336,1294,0,0
tcp,smtp,SF,11436,1383,0,0
tcp,ftp_data,S0,0,0,0,1
tcp,http,SF,195,4768,0,0
udp,other,SF,516,4,0,0
tcp,http,SF,286,3491,0,0
tcp,gopher,S0,0,0,0,1
tcp,http,SF,215,1062,0,0
tcp,http,SF,196,1337,0,0
tcp,smtp,SF,722,334,0,0
tcp,private,REJ,0,0,0,1
tcp,name,S0,0,0,0,1
tcp,http,SF,214,3477,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,232,2140,0,0
tcp,http,SF,224,1783,0,0
icmp,eco_i,SF,8,0,0,1
tcp,ftp_data,SF,192,0,0,0
tcp,http,SF,294,478,0,0
tcp,private,REJ,0,0,0,1
tcp,http,SF,213,259,0,0
tcp,private,S0,0,0,0,1
udp,private,SF,105,146,0,0
tcp,ftp_data,REJ,0,0,0,1
tcp,http,SF,303,458,0,0
tcp,hostnames,S0,0,0,0,1
udp,domain_u,SF,44,126,0,0
udp,domain_u,SF,73,45,0,0
tcp,IRC,S1,197,2276,0,0
tcp,private,RSTR,0,0,0,1
tcp,http,SF,242,6725,0,0
tcp,daytime,S0,0,0,0,1
tcp,http,SF,308,607,0,0
tcp,imap4,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,291,868,0,0
tcp,telnet,S0,0,0,0,1
tcp,smtp,SF,2697,331,0,0
udp,private,SF,1,0,0,1
tcp,exec,S0,0,0,0,1
tcp,courier,S0,0,0,0,1
tcp,http,SF,200,3042,0,0
tcp,iso_tsap,S0,0,0,0,1
tcp,mtp,S0,0,0,0,1
tcp,finger,SF,8,224,0,0
icmp,ecr_i,SF,1032,0,0,1
udp,private,SF,28,0,0,1
tcp,http,REJ,0,0,0,1
tcp,http,SF,341,281,0,0
tcp,finger,SF,8,493,0,0
tcp,private,S0,0,0,0,1
tcp,klogin,S0,0,0,0,1
tcp,smtp,SF,1483,363,0,0
udp,domain_u,SF,46,128,0,0
tcp,http,SF,2426,2737,0,0
udp,domain_u,SF,36,0,0,0
tcp,http,SF,210,1425,0,0
tcp,courier,S0,0,0,0,1
tcp,bgp,S0,0,0,0,1
tcp,http,SF,170,13603,0,0
tcp,whois,S0,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,bgp,S0,0,0,0,1
tcp,imap4,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,S0,0,0,0,1
tcp,http,SF,269,8921,0,0
tcp,http,SF,315,347,0,0
tcp,gopher,S0,0,0,0,1
tcp,bgp,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http,SF,216,7384,0,0
tcp,http,REJ,0,0,0,0
tcp,private,RSTR,0,0,0,1
tcp,http,SF,235,12623,0,0
tcp,smtp,SF,667,332,0,0
tcp,smtp,SF,1160,333,0,0
icmp,eco_i,SF,8,0,0,1
tcp,smtp,SF,1299,329,0,0
tcp,imap4,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,smtp,SF,711,336,0,0
icmp,ecr_i,SF,1032,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,private,RSTR,0,0,0,1
tcp,uucp,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
udp,domain_u,SF,42,42,0,0
tcp,private,RSTR,0,0,0,1
udp,other,SF,147,0,0,0
tcp,http,REJ,0,0,0,0
tcp,ftp,S0,0,0,0,1
tcp,http,SF,222,5834,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,198,1427,0,0
tcp,private,REJ,0,0,0,1
icmp,ecr_i,SF,520,0,0,1
tcp,discard,S0,0,0,0,1
tcp,finger,S0,0,0,0,1
tcp,http,S0,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,echo,S0,0,0,0,1
tcp,supdup,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,217,1035,0,0
tcp,http,REJ,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,252,2795,0,0
tcp,http,SF,200,940,0,0
tcp,telnet,S0,0,0,0,1
tcp,http,SF,243,663,0,0
tcp,pop_2,S0,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,private,S0,0,0,0,1
tcp,supdup,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,efs,REJ,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,209,2408,0,0
tcp,http,S1,215,11680,0,0
tcp,netbios_ns,REJ,0,0,0,1
udp,domain_u,SF,31,0,0,0
tcp,http,SF,338,275,0,0
tcp,http,SF,249,27998,0,0
tcp,http,SF,232,5745,0,0
tcp,http,SF,260,283,0,0
tcp,uucp,RSTO,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,smtp,SF,2168,402,0,0
tcp,ftp_data,SF,373,0,0,0
tcp,http,SF,347,1417,0,0
tcp,http,SF,354,1875,0,0
tcp,telnet,S0,0,0,0,1
tcp,finger,RSTO,0,0,0,1
tcp,courier,REJ,0,0,0,1
tcp,ldap,S0,0,0,0,1
tcp,http,SF,305,2698,0,0
tcp,finger,S0,0,0,0,1
udp,private,SF,105,147,0,0
tcp,http,SF,221,602,0,0
tcp,smtp,SF,887,436,0,0
tcp,smtp,SF,695,328,0,0
icmp,ecr_i,SF,520,0,0,1
tcp,ftp_data,SF,495,0,0,0
tcp,efs,REJ,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,smtp,SF,2760,370,0,0
udp,domain_u,SF,45,83,0,0
tcp,smtp,SF,756,332,0,0
tcp,other,S0,0,0,0,1
tcp,http,SF,218,6776,0,0
tcp,printer,RSTO,0,0,0,1
tcp,nntp,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,ftp_data,SF,7196,0,0,0
udp,domain_u,SF,46,134,0,0
tcp,ftp_data,SF,12,0,0,0
udp,domain_u,SF,45,130,0,0
udp,domain_u,SF,43,71,0,0
icmp,ecr_i,SF,520,0,0,1
tcp,http,SF,206,12642,0,0
icmp,ecr_i,SF,1032,0,0,1
tcp,IRC,RSTR,2634,8611,0,0
tcp,telnet,SF,334,10686,0,0
tcp,ftp_data,SF,4539,0,0,0
tcp,http,SF,320,520,0,0
icmp,eco_i,SF,30,0,0,0
tcp,http,REJ,0,0,0,0
tcp,http,SF,281,759,0,0
tcp,http,SF,345,3938,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,223,408,0,0
tcp,time,S0,0,0,0,1
tcp,http,REJ,0,0,0,0
icmp,eco_i,SF,8,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,204,260,0,0
tcp,ctf,S0,0,0,0,1
tcp,other,RSTR,1,0,0,1
tcp,echo,S0,0,0,0,1
tcp,sunrpc,S0,0,0,0,1
tcp,telnet,RSTR,676,23920,0,0
tcp,http,SF,209,3556,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,229,934,0,0
tcp,gopher,S0,0,0,0,1
udp,other,SF,516,4,0,0
tcp,http,SF,344,1247,0,0
tcp,imap4,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http,SF,277,1224,0,0
tcp,http,SF,325,3941,0,0
tcp,private,S0,0,0,0,1
tcp,smtp,SF,1277,328,0,0
tcp,iso_tsap,S0,0,0,0,1
tcp,auth,S0,0,0,0,1
tcp,http,SF,219,183,0,0
tcp,daytime,S0,0,0,0,1
tcp,private,S0,0,0,0,1
udp,domain_u,SF,41,71,0,0
tcp,private,S0,0,0,0,1
tcp,time,RSTR,0,0,0,1
tcp,http,SF,326,420,0,0
tcp,auth,S0,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
tcp,private,REJ,0,0,0,1
tcp,ftp_data,SF,334,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,private,RSTOS0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,229,301,0,0
tcp,http,SF,205,6622,0,0
tcp,discard,S0,0,0,0,1
tcp,http,SF,319,583,0,0
tcp,ftp_data,S0,0,0,0,1
tcp,http,SF,304,1380,0,0
tcp,finger,SF,9,317,0,0
tcp,Z39_50,S0,0,0,0,1
tcp,http,SF,356,1137,0,0
tcp,private,S0,0,0,0,1
udp,domain_u,SF,44,73,0,0
tcp,private,REJ,0,0,0,1
tcp,http,SF,299,12471,0,0
tcp,telnet,RSTOS0,381709090,0,0,1
tcp,smtp,SF,6,123,0,1
tcp,telnet,RSTO,0,15,0,0
tcp,time,RSTO,0,0,0,1
tcp,klogin,S0,0,0,0,1
tcp,http,SF,366,4084,0,0
tcp,http,REJ,0,0,0,0
tcp,hostnames,S0,0,0,0,1
tcp,ftp_data,SF,2194619,0,0,0
udp,other,SF,145,105,0,0
udp,other,SF,146,105,0,0
tcp,private,REJ,0,0,0,1
udp,domain_u,SF,45,45,0,0
tcp,telnet,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,236,357,0,0
tcp,uucp_path,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,258,11380,0,0
tcp,private,RSTR,0,0,0,1
tcp,http,SF,188,13450,0,0
tcp,http,S0,0,0,0,1
tcp,ftp,SF,1195,2449,0,1
tcp,smtp,SF,992,329,0,0
tcp,systat,S0,0,0,0,1
tcp,http,SF,310,255,0,0
tcp,smtp,SF,2597,331,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,251,1981,0,0
tcp,Z39_50,S0,0,0,0,1
tcp,ftp_data,SF,748,0,0,0
tcp,http,SF,158,38643,0,0
tcp,hostnames,S0,0,0,0,1
tcp,klogin,S0,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,discard,S0,0,0,0,1
tcp,http,SF,229,682,0,0
icmp,eco_i,SF,8,0,0,1
tcp,ftp_data,SF,10044,0,0,0
tcp,smtp,SF,123,234,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,276,108545,0,0
tcp,private,REJ,0,0,0,1
tcp,http,SF,319,4143,0,0
tcp,http,SF,280,16574,0,0
tcp,courier,S0,0,0,0,1
udp,domain_u,SF,42,42,0,0
icmp,eco_i,SF,8,0,0,1
tcp,smtp,SF,2838,325,0,0
tcp,http,SF,463,12604,0,0
tcp,private,S0,0,0,0,1
tcp,imap4,S0,0,0,0,1
udp,domain_u,SF,45,134,0,0
icmp,eco_i,SF,8,0,0,1
tcp,time,SF,0,4,0,0
tcp,gopher,REJ,0,0,0,1
udp,private,SF,28,0,0,1
tcp,other,REJ,0,0,0,1
tcp,http,SF,294,3808,0,0
udp,other,SF,146,105,0,0
udp,domain_u,SF,31,91,0,0
udp,domain_u,SF,29,29,0,0
tcp,time,S0,0,0,0,1
tcp,smtp,SF,1131,326,0,0
tcp,http,SF,217,2887,0,0
tcp,smtp,SF,1329,330,0,0
udp,domain_u,SF,44,145,0,0
tcp,imap4,S0,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,224,6874,0,0
tcp,http,SF,290,1704,0,0
tcp,http,RSTO,242,16819,0,0
tcp,http,SF,197,7204,0,0
icmp,ecr_i,SF,1032,0,0,1
tcp,http,SF,318,9696,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,234,2659,0,0
icmp,ecr_i,SF,1032,0,0,1
tcp,smtp,SF,1492,336,0,0
tcp,telnet,S0,0,0,0,1
tcp,finger,S0,0,0,0,1
tcp,smtp,S0,0,0,0,0
tcp,http,SF,303,6833,0,0
tcp,http,SF,262,3819,0,0
tcp,telnet,RSTO,0,0,0,1
tcp,ftp_data,SF,334,0,0,1
tcp,http,SF,258,12037,0,0
udp,private,SF,215,0,0,1
tcp,http,SF,246,1600,0,0
tcp,http,SF,312,3222,0,0
tcp,ftp_data,SF,201,0,0,0
tcp,http,SF,222,2446,0,0
tcp,http,SF,290,2107,0,0
tcp,ftp_data,SF,11376,0,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,306,3222,0,0
tcp,http,SF,308,608,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http,SF,199,749,0,0
tcp,uucp,S0,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,private,RSTR,1,0,0,1
tcp,iso_tsap,S0,0,0,0,1
icmp,tim_i,SF,564,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http,SF,280,9544,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,186,15495,0,0
tcp,link,S0,0,0,0,1
tcp,discard,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,name,S0,0,0,0,1
udp,domain_u,SF,44,73,0,0
tcp,http,SF,197,380,0,0
tcp,private,S0,0,0,0,1
tcp,exec,S0,0,0,0,1
tcp,private,RSTR,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,private,REJ,0,0,0,1
udp,private,SF,28,0,0,1
tcp,domain,S0,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,iso_tsap,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,finger,S0,0,0,0,1
tcp,auth,SF,14,41,0,0
tcp,whois,S0,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,private,S0,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
icmp,urp_i,SF,181,0,0,0
udp,private,SF,105,147,0,0
udp,private,SF,1,0,0,1
tcp,http,SF,289,2488,0,0
udp,domain_u,SF,45,45,0,0
icmp,ecr_i,SF,1032,0,0,1
tcp,IRC,RSTR,1121,7999,0,0
tcp,http,SF,235,512,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,299,1129,0,0
tcp,bgp,REJ,0,0,0,1
tcp,ftp,S0,0,0,0,1
tcp,pop_3,S0,0,0,0,1
icmp,ecr_i,SF,520,0,0,1
tcp,smtp,SF,664,333,0,0
tcp,smtp,SF,1770,328,0,0
udp,domain_u,SF,42,42,0,0
tcp,http,SF,276,2924,0,0
tcp,remote_job,REJ,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,299,1380,0,0
tcp,smtp,RSTO,0,0,0,0
tcp,http,SF,296,943,0,0
tcp,finger,S0,0,0,0,1
tcp,http,SF,224,8621,0,0
tcp,smtp,SF,2376,329,0,0
icmp,eco_i,SF,18,0,0,1
tcp,http,SF,210,566,0,0
tcp,http,SF,327,1695,0,0
tcp,private,S0,0,0,0,1
tcp,echo,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http,SF,306,1319,0,0
tcp,smtp,SF,1211,282,0,0
udp,domain_u,SF,44,44,0,0
tcp,private,REJ,0,0,0,1
udp,domain_u,SF,43,128,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,229,8015,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,307,321,0,0
tcp,Z39_50,S0,0,0,0,1
tcp,http,SF,228,24786,0,0
tcp,private,S0,0,0,0,1
tcp,efs,S0,0,0,0,1
tcp,http,SF,211,321,0,0
tcp,http,SF,259,275,0,0
udp,domain_u,SF,31,47,0,0
tcp,telnet,S0,0,0,0,1
udp,private,SF,1,0,0,1
tcp,http,SF,538,6471,0,0
tcp,http,REJ,0,0,0,1
icmp,ecr_i,SF,520,0,0,1
tcp,Z39_50,S0,0,0,0,1
tcp,ftp_data,SF,748,0,0,0
tcp,http,S0,0,0,0,1
tcp,private,SH,0,0,0,1
udp,domain_u,SF,43,136,0,0
tcp,http,SF,283,337,0,0
tcp,http,SF,341,786,0,0
icmp,eco_i,SF,8,0,0,1
udp,domain_u,SF,42,42,0,0
tcp,private,S0,0,0,0,1
tcp,private,RSTR,1,0,0,1
tcp,private,REJ,0,0,0,1
tcp,ftp_data,SF,10389,0,0,0
tcp,private,S0,0,0,0,1
udp,domain_u,SF,45,45,0,0
tcp,ftp_data,SF,74,0,0,0
udp,domain_u,SF,43,68,0,0
tcp,smtp,SF,1243,366,0,0
tcp,http,SF,318,495,0,0
tcp,ftp_data,SF,2194619,0,0,0
tcp,netstat,S0,0,0,0,1
udp,domain_u,SF,78,44,0,0
udp,domain_u,SF,43,116,0,0
tcp,smtp,SF,1637,338,0,0
tcp,http,SF,213,900,0,0
tcp,private,S0,0,0,0,1
tcp,smtp,SF,1232,333,0,0
tcp,http,SF,266,499,0,0
tcp,http,SF,285,2531,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,286,1425,0,0
udp,domain_u,SF,30,0,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,223,3327,0,0
tcp,http,SF,200,1061,0,0
tcp,telnet,S0,0,0,0,1
tcp,ftp_data,S0,0,0,0,1
icmp,ecr_i,SF,1480,0,0,1
udp,domain_u,SF,45,140,0,0
tcp,private,S0,0,0,0,1
udp,private,SF,28,0,0,1
tcp,http,SF,204,313,0,0
tcp,finger,S0,0,0,0,1
tcp,http,SF,297,753,0,0
tcp,uucp_path,S0,0,0,0,1
tcp,uucp,RSTO,0,0,0,1
tcp,uucp_path,S0,0,0,0,1
tcp,http,SF,300,311,0,0
icmp,eco_i,SF,8,0,0,1
tcp,http,REJ,0,0,0,0
tcp,ftp_data,SF,30,0,0,1
tcp,nnsp,S0,0,0,0,1
tcp,private,S0,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,private,RSTR,0,0,0,1
udp,private,SF,105,146,0,0
udp,other,SF,1,0,0,1
tcp,http,SF,244,263,0,0
icmp,eco_i,SF,8,0,0,1
tcp,private,S0,0,0,0,1
tcp,smtp,SF,771,374,0,0
udp,private,SF,105,147,0,0
tcp,uucp_path,S0,0,0,0,1
tcp,http,SF,254,5918,0,0
tcp,private,REJ,0,0,0,1
tcp,http,SF,330,13508,0,0
tcp,exec,S0,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,private,S0,0,0,0,1
tcp,telnet,SF,166,23376,0,0
tcp,http,SF,322,1408,0,0
udp,private,SF,28,0,0,1
icmp,ecr_i,SF,30,0,0,0
udp,domain_u,SF,45,130,0,0
tcp,Z39_50,S0,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,private,S0,0,0,0,1
udp,private,SF,215,0,0,1
tcp,http,SF,298,3571,0,0
tcp,pop_3,RSTO,0,0,0,1
tcp,http,SF,252,273544,0,0
tcp,private,REJ,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,ftp_data,SF,4539,0,0,0
tcp,http,SF,197,18881,0,0
tcp,private,S0,0,0,0,1
tcp,imap4,REJ,0,0,0,1
tcp,http,SF,259,1541,0,0
tcp,smtp,SF,1193,333,0,0
udp,domain_u,SF,46,117,0,0
tcp,smtp,SF,1016,332,0,0
tcp,other,REJ,0,0,0,1
tcp,http,SF,237,5250,0,0
tcp,nnsp,S0,0,0,0,1
tcp,uucp_path,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,219,6721,0,0
tcp,ctf,S0,0,0,0,1
tcp,echo,S0,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,uucp,RSTO,0,0,0,1
udp,domain_u,SF,45,72,0,0
tcp,private,S0,0,0,0,1
tcp,nnsp,S0,0,0,0,1
udp,domain_u,SF,43,107,0,0
tcp,csnet_ns,S0,0,0,0,1
tcp,http,SF,276,71903,0,0
udp,other,SF,147,0,0,0
tcp,http,SF,172,15119,0,0
udp,domain_u,SF,42,42,0,0
tcp,http,SF,237,3891,0,0
tcp,http,SF,200,267,0,0
tcp,http,SF,360,1738,0,0
tcp,http,SF,347,807,0,0
tcp,http,SF,231,1225,0,0
tcp,http,SF,224,4114,0,0
tcp,domain,S0,0,0,0,1
tcp,telnet,S0,0,0,0,1
tcp,http,SF,201,2435,0,0
udp,domain_u,SF,43,71,0,0
icmp,eco_i,SF,8,0,0,1
tcp,netbios_ns,S0,0,0,0,1
tcp,http,SF,226,3709,0,0
tcp,ftp,SF,704,2070,0,0
tcp,http,SF,186,14609,0,0
tcp,pm_dump,SF,44,672,0,1
icmp,eco_i,SF,8,0,0,1
tcp,uucp_path,REJ,0,0,0,1
tcp,iso_tsap,S0,0,0,0,1
icmp,eco_i,SF,30,0,0,0
tcp,link,REJ,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,ftp,SF,1231,2451,0,1
tcp,http,SF,285,263,0,0
tcp,efs,S0,0,0,0,1
icmp,ecr_i,SF,520,0,0,1
tcp,nnsp,S0,0,0,0,1
tcp,http,SF,272,4841,0,0
tcp,http,SF,201,1148,0,0
tcp,http,SF,286,1476,0,0
tcp,private,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http,SF,370,274,0,0
icmp,eco_i,SF,8,0,0,1
tcp,finger,SF,8,0,0,0
udp,domain_u,SF,43,73,0,0
udp,private,SF,1,0,0,1
tcp,smtp,SF,888,328,0,0
tcp,http,SF,268,656,0,0
tcp,name,S0,0,0,0,1
udp,domain_u,SF,46,77,0,0
tcp,ftp_data,SF,383,0,0,0
icmp,ecr_i,SF,520,0,0,1
tcp,private,S0,0,0,0,1
tcp,systat,RSTOS0,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
tcp,http,SF,257,1650,0,0
tcp,http,SF,160,584,0,0
tcp,private,S0,0,0,0,1
tcp,exec,S0,0,0,0,1
tcp,domain,S0,0,0,0,1
tcp,private,RSTR,1,0,0,1
tcp,http,SF,210,10561,0,0
tcp,http_443,REJ,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http,SF,292,263,0,0
tcp,http,SF,300,1444,0,0
tcp,private,REJ,0,0,0,1
tcp,other,REJ,0,0,0,1
tcp,ssh,S0,0,0,0,1
tcp,http,SF,186,14515,0,0
tcp,private,REJ,0,0,0,1
tcp,http,SF,334,479,0,0
tcp,http,SF,318,760,0,0
tcp,http,SF,305,928,0,0
tcp,ftp_data,SF,740,0,0,0
tcp,http,SF,204,269,0,0
tcp,exec,REJ,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,telnet,S0,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,ftp,SF,1218,2449,0,1
tcp,http,SF,286,7833,0,0
udp,private,SF,1,0,0,1
tcp,supdup,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,258,11758,0,0
tcp,http,SF,355,8377,0,0
